Date,Season,HomeTeam,AwayTeam,FTH Goals,FTA Goals,FT Result,HTH Goals,HTA Goals,HT Result,Referee,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,Display_Order,League
22/04/2022,2021,Huddersfield,Barnsley,2,1,H,2,0,H,J Linington,10,11,5,3,7,17,2,7,0,3,0,0,20220422,English Second
23/04/2022,2021,Luton,Blackpool,1,1,D,1,0,H,J Brooks,10,14,5,2,17,14,0,3,0,4,0,0,20220423,English Second
23/04/2022,2021,Birmingham,Millwall,2,2,D,0,0,D,L Doughty,15,13,3,8,16,15,4,6,4,3,0,0,20220423,English Second
23/04/2022,2021,Bournemouth,Fulham,1,1,D,0,0,D,G Scott,9,6,2,2,15,26,4,3,3,7,0,0,20220423,English Second
23/04/2022,2021,Derby,Bristol City,1,3,A,0,2,A,T Bramall,11,18,2,7,10,13,2,5,1,3,0,0,20220423,English Second
23/04/2022,2021,Hull,Reading,3,0,H,1,0,H,T Robinson,9,13,3,4,10,12,5,5,2,1,0,0,20220423,English Second
23/04/2022,2021,Peterboro,Nott'm Forest,0,1,A,0,1,A,M Salisbury,12,12,5,4,14,17,6,5,3,3,0,0,20220423,English Second
23/04/2022,2021,Sheffield United,Cardiff,1,0,H,0,0,D,O Langford,7,5,4,1,10,10,5,4,1,3,0,0,20220423,English Second
23/04/2022,2021,Stoke,QPR,1,0,H,1,0,H,A Woolmer,15,10,6,0,13,7,9,7,0,1,0,0,20220423,English Second
23/04/2022,2021,Swansea,Middlesbrough,1,1,D,0,0,D,D Webb,19,13,4,4,12,12,8,2,2,1,0,0,20220423,English Second
23/04/2022,2021,West Brom,Coventry,0,0,D,0,0,D,S Martin,12,10,2,3,10,9,7,3,1,1,0,0,20220423,English Second
25/04/2022,2021,Preston,Blackburn,1,4,A,1,3,A,J Simpson,11,12,3,6,16,9,4,6,2,3,0,0,20220425,English Second
26/04/2022,2021,Barnsley,Blackpool,0,2,A,0,1,A,J Busby,6,11,2,4,13,10,6,4,1,1,0,0,20220426,English Second
26/04/2022,2021,Fulham,Nott'm Forest,0,1,A,0,1,A,J Smith,20,9,5,6,6,15,8,5,2,1,0,0,20220426,English Second
26/04/2022,2021,Swansea,Bournemouth,3,3,D,2,0,H,D Bond,5,24,3,11,10,13,4,7,2,6,0,0,20220426,English Second
27/04/2022,2021,Middlesbrough,Cardiff,2,0,H,1,0,H,M Donohue,14,8,4,4,6,16,9,4,2,4,0,0,20220427,English Second
29/04/2022,2021,QPR,Sheffield United,1,3,A,1,0,H,P Bankes,8,27,2,8,6,6,1,15,2,2,0,0,20220429,English Second
30/04/2022,2021,Barnsley,Preston,1,3,A,1,1,D,D Webb,15,18,5,7,11,5,3,10,0,0,0,0,20220430,English Second
30/04/2022,2021,Blackburn,Bournemouth,0,3,A,0,1,A,R Jones,9,13,2,6,10,10,6,2,4,2,0,0,20220430,English Second
30/04/2022,2021,Blackpool,Derby,0,2,A,0,0,D,A Davies,17,9,3,4,5,11,5,1,1,2,0,0,20220430,English Second
30/04/2022,2021,Bristol City,Hull,5,0,H,3,0,H,B Toner,12,12,8,5,12,8,1,4,1,2,0,0,20220430,English Second
30/04/2022,2021,Cardiff,Birmingham,1,1,D,0,1,A,J Busby,12,13,5,4,7,8,7,2,4,2,0,0,20220430,English Second
30/04/2022,2021,Coventry,Huddersfield,1,2,A,0,1,A,T Harrington,22,7,9,4,8,5,10,3,1,0,0,0,20220430,English Second
30/04/2022,2021,Middlesbrough,Stoke,3,1,H,2,0,H,J Simpson,9,10,2,3,4,7,7,1,0,0,0,0,20220430,English Second
30/04/2022,2021,Millwall,Peterboro,3,0,H,0,0,D,G Eltringham,18,14,4,2,9,9,8,12,0,0,0,0,20220430,English Second
30/04/2022,2021,Nott'm Forest,Swansea,5,1,H,1,1,D,G Scott,27,12,17,3,11,9,12,4,0,2,0,0,20220430,English Second
30/04/2022,2021,Reading,West Brom,0,1,A,0,0,D,M Donohue,9,14,0,4,8,10,6,5,1,3,0,0,20220430,English Second
02/05/2022,2021,Fulham,Luton,7,0,H,2,0,H,T Robinson,19,5,12,2,6,14,5,3,2,6,0,0,20220502,English Second
03/05/2022,2021,Bournemouth,Nott'm Forest,1,0,H,0,0,D,S Attwell,11,7,3,2,7,14,4,3,2,2,0,0,20220503,English Second
07/05/2022,2021,Birmingham,Blackburn,1,2,A,0,2,A,A Davies,14,14,5,7,7,11,8,1,0,1,0,0,20220507,English Second
07/05/2022,2021,Bournemouth,Millwall,1,0,H,0,0,D,A Marriner,20,8,3,3,8,7,6,5,0,2,0,0,20220507,English Second
07/05/2022,2021,Derby,Cardiff,0,1,A,0,0,D,K Stroud,17,3,4,1,9,8,7,1,1,2,0,0,20220507,English Second
07/05/2022,2021,Huddersfield,Bristol City,2,0,H,2,0,H,D Webb,13,11,5,3,5,4,7,2,2,1,0,0,20220507,English Second
07/05/2022,2021,Hull,Nott'm Forest,1,1,D,0,0,D,S Hooper,7,14,3,4,14,9,6,4,0,2,0,0,20220507,English Second
07/05/2022,2021,Luton,Reading,1,0,H,1,0,H,J Simpson,16,8,4,2,11,10,1,4,0,1,0,0,20220507,English Second
07/05/2022,2021,Peterboro,Blackpool,5,0,H,1,0,H,A Woolmer,17,10,10,3,14,5,4,4,1,0,0,0,20220507,English Second
07/05/2022,2021,Preston,Middlesbrough,4,1,H,2,0,H,T Robinson,15,12,10,4,14,13,7,0,3,5,0,1,20220507,English Second
07/05/2022,2021,Sheffield United,Fulham,4,0,H,3,0,H,J Smith,10,14,5,4,17,12,2,7,2,1,0,0,20220507,English Second
07/05/2022,2021,Stoke,Coventry,1,1,D,1,1,D,G Ward,9,18,2,5,9,11,4,7,0,1,0,0,20220507,English Second
07/05/2022,2021,Swansea,QPR,0,1,A,0,0,D,S Martin,11,7,6,3,9,11,0,5,0,0,0,0,20220507,English Second
07/05/2022,2021,West Brom,Barnsley,4,0,H,2,0,H,L Doughty,17,3,7,2,5,9,6,1,0,1,0,0,20220507,English Second
29/07/2022,2022,Huddersfield,Burnley,0,1,A,0,1,A,J Linington,2,16,0,7,13,10,1,5,1,2,0,0,20220729,English Second
30/07/2022,2022,Blackburn,QPR,1,0,H,1,0,H,T Bramall,9,4,4,0,15,9,6,0,1,1,0,0,20220730,English Second
30/07/2022,2022,Blackpool,Reading,1,0,H,1,0,H,D Webb,10,12,5,3,12,7,3,10,1,0,0,0,20220730,English Second
30/07/2022,2022,Cardiff,Norwich,1,0,H,0,0,D,T Robinson,3,7,2,1,16,9,1,7,4,0,1,1,20220730,English Second
30/07/2022,2022,Hull,Bristol City,2,1,H,0,1,A,D Whitestone,14,10,4,4,11,5,6,3,0,0,0,0,20220730,English Second
30/07/2022,2022,Luton,Birmingham,0,0,D,0,0,D,G Scott,14,12,4,3,7,15,10,6,0,3,0,0,20220730,English Second
30/07/2022,2022,Millwall,Stoke,2,0,H,1,0,H,K Stroud,13,4,5,2,14,8,8,2,1,2,0,0,20220730,English Second
30/07/2022,2022,Rotherham,Swansea,1,1,D,1,1,D,M Donohue,9,14,8,5,12,6,5,6,1,2,0,0,20220730,English Second
30/07/2022,2022,Wigan,Preston,0,0,D,0,0,D,R Madley,20,11,5,2,9,17,7,4,2,3,0,1,20220730,English Second
30/07/2022,2022,Middlesbrough,West Brom,1,1,D,1,0,H,T Harrington,16,12,2,5,7,9,4,3,2,1,0,0,20220730,English Second
31/07/2022,2022,Sunderland,Coventry,1,1,D,1,0,H,D Bond,10,9,5,2,16,6,4,3,4,1,0,0,20220731,English Second
01/08/2022,2022,Watford,Sheffield United,1,0,H,0,0,D,J Smith,10,6,4,3,13,8,5,4,4,3,0,0,20220801,English Second
05/08/2022,2022,Birmingham,Huddersfield,2,1,H,2,0,H,G Ward,18,9,6,2,10,10,6,7,1,2,0,0,20220805,English Second
06/08/2022,2022,Norwich,Wigan,1,1,D,0,1,A,M Donohue,22,6,4,3,6,13,9,0,0,4,0,0,20220806,English Second
06/08/2022,2022,Bristol City,Sunderland,2,3,A,1,1,D,K Stroud,13,16,5,6,10,9,8,9,2,2,0,0,20220806,English Second
06/08/2022,2022,Burnley,Luton,1,1,D,0,1,A,D Bond,13,13,1,2,10,11,11,2,2,1,0,0,20220806,English Second
