Season,FifaVersion,Date,HomeTeam,AwayTeam,ResultEncoded,HomeFifaOverall,HomeFifaAttack,HomeFifaMidfield,HomeFifaDefence,AwayFifaOverall,AwayFifaAttack,AwayFifaMidfield,AwayFifaDefence,HFA,HomeElo,AwayElo,EloTierHome,EloTierAway
2022,23,01/10/2022,Southampton,Everton,-1,75,76,74,75,78,80,77,75,45.4,1664.10778809,1696.84350586,4,4
2022,23,01/10/2022,West Ham,Wolves,1,80,79,80,78,79,79,81,77,45.4,1749.47143555,1703.44909668,3,3
2022,23,02/10/2022,Man City,Man United,1,85,86,86,86,82,85,83,80,45.4,2030.32592773,1805.43835449,1,2
2022,23,02/10/2022,Leeds,Aston Villa,0,76,78,76,76,79,79,78,80,45.4,1702.74633789,1715.67456055,3,3
2022,23,03/10/2022,Leicester,Nott'm Forest,1,79,81,80,78,76,75,76,74,45.4,1720.06323242,1588.90136719,3,4
2022,23,08/10/2022,Bournemouth,Leicester,1,74,75,73,73,79,81,80,78,45.4,1645.46582031,1734.11169434,4,3
2022,23,08/10/2022,Chelsea,Wolves,1,84,84,86,84,79,79,81,77,45.4,1876.52185059,1701.96850586,2,3
2022,23,08/10/2022,Man City,Southampton,1,85,86,86,86,75,76,74,75,45.4,2041.9630127,1662.02880859,1,4
2022,23,08/10/2022,Newcastle,Brentford,1,78,78,76,79,75,75,74,75,45.4,1770.6048584,1724.35351562,3,3
2022,23,08/10/2022,Brighton,Tottenham,-1,76,76,75,77,81,84,81,79,45.4,1791.85510254,1868.55200195,3,2
2022,23,09/10/2022,Crystal Palace,Leeds,1,76,77,75,76,76,78,76,76,45.4,1748.52722168,1708.19445801,3,3
2022,23,09/10/2022,West Ham,Fulham,1,80,79,80,78,76,78,76,74,45.4,1768.62756348,1655.3996582,3,4
2022,23,09/10/2022,Arsenal,Liverpool,1,80,83,81,79,85,84,82,87,45.4,1889.96972656,1984.58581543,2,1
2022,23,09/10/2022,Everton,Man United,-1,78,80,77,75,82,85,83,80,45.4,1711.97705078,1809.97900391,3,2
2022,23,10/10/2022,Nott'm Forest,Aston Villa,0,76,75,76,74,79,79,78,80,45.4,1587.90734863,1723.28088379,4,3
2022,23,14/10/2022,Brentford,Brighton,1,75,75,74,75,76,76,75,77,45.4,1719.29724121,1790.51330566,3,3
2022,23,15/10/2022,Leicester,Crystal Palace,0,79,81,80,78,76,77,75,76,45.4,1731.24035645,1760.17834473,3,3
2022,23,15/10/2022,Fulham,Bournemouth,0,76,78,76,74,74,75,73,73,45.4,1655.7956543,1660.49743652,4,4
2022,23,15/10/2022,Wolves,Nott'm Forest,1,79,79,81,77,76,75,76,74,45.4,1702.52856445,1596.23059082,3,4
2022,23,15/10/2022,Tottenham,Everton,1,81,84,81,79,78,80,77,75,45.4,1885.38256836,1711.13879395,2,3
2022,23,16/10/2022,Aston Villa,Chelsea,-1,79,79,78,80,84,84,86,84,45.4,1727.11779785,1900.36206055,3,1
2022,23,16/10/2022,Leeds,Arsenal,-1,76,78,76,76,80,83,81,79,45.4,1708.70349121,1907.52490234,3,1
2022,23,16/10/2022,Man United,Newcastle,0,82,85,83,80,78,78,76,79,45.4,1823.83825684,1787.82141113,2,3
2022,23,16/10/2022,Southampton,West Ham,0,75,76,74,75,80,79,80,78,45.4,1666.26379395,1782.73950195,4,3
2022,23,16/10/2022,Liverpool,Man City,1,85,84,82,87,85,86,86,86,45.4,1988.66687012,2041.54541016,1,1
2022,23,18/10/2022,Brighton,Nott'm Forest,0,76,76,75,77,76,75,76,74,45.4,1778.58129883,1591.96643066,3,4
2022,23,18/10/2022,Crystal Palace,Wolves,1,76,77,75,76,79,79,81,77,45.4,1761.02539062,1706.79284668,3,3
2022,23,19/10/2022,Bournemouth,Southampton,-1,74,75,73,73,75,76,74,75,45.4,1662.03173828,1667.94873047,4,4
2022,23,19/10/2022,Brentford,Chelsea,0,75,75,74,75,84,84,86,84,45.4,1731.22937012,1907.63208008,3,1
2022,23,19/10/2022,Liverpool,West Ham,1,85,84,82,87,80,79,80,78,45.4,1996.49133301,1781.05444336,1,3
2022,23,19/10/2022,Newcastle,Everton,1,78,78,76,79,78,80,77,75,45.4,1790.44628906,1706.96386719,3,3
2022,23,19/10/2022,Man United,Tottenham,1,82,85,83,80,81,84,81,79,45.4,1821.21325684,1889.55749512,2,2
2022,23,20/10/2022,Fulham,Aston Villa,1,76,78,76,74,79,79,78,80,45.4,1654.26123047,1719.84777832,4,3
2022,23,20/10/2022,Leicester,Leeds,1,79,81,80,78,76,78,76,76,45.4,1730.39331055,1704.23022461,3,3
2022,23,22/10/2022,Nott'm Forest,Liverpool,1,76,75,76,74,85,84,82,87,45.4,1598.87243652,1999.79663086,4,1
2022,23,22/10/2022,Everton,Crystal Palace,1,78,80,77,75,76,77,75,76,45.4,1703.09118652,1767.35876465,3,3
2022,23,22/10/2022,Man City,Brighton,1,85,86,86,86,76,76,75,77,45.4,2034.59350586,1773.42028809,1,3
2022,23,22/10/2022,Chelsea,Man United,0,84,84,86,84,82,85,83,80,45.4,1905.10510254,1833.87939453,1,2
2022,23,23/10/2022,Aston Villa,Brentford,1,79,79,78,80,75,75,74,75,45.4,1706.42468262,1735.50134277,3,3
2022,23,23/10/2022,Leeds,Fulham,-1,76,78,76,76,76,78,76,74,45.4,1696.98876953,1669.42944336,4,4
2022,23,23/10/2022,Southampton,Arsenal,0,75,76,74,75,80,83,81,79,45.4,1678.02770996,1915.7401123,4,1
2022,23,23/10/2022,Wolves,Leicester,-1,79,79,81,77,79,81,80,78,45.4,1702.20446777,1739.37988281,3,3
2022,23,23/10/2022,Tottenham,Newcastle,-1,81,84,81,79,78,78,76,79,45.4,1878.63647461,1796.06408691,2,3
2022,23,24/10/2022,West Ham,Bournemouth,1,80,79,80,78,74,75,73,73,45.4,1779.4942627,1653.69787598,3,4
2022,23,29/10/2022,Leicester,Man City,-1,79,81,80,78,85,86,86,86,45.4,1754.70227051,2030.46386719,3,1
2022,23,29/10/2022,Bournemouth,Tottenham,-1,74,75,73,73,81,84,81,79,45.4,1646.28662109,1860.08508301,4,2
2022,23,29/10/2022,Brentford,Wolves,0,75,75,74,75,79,79,81,77,45.4,1718.9675293,1682.76757812,3,4
2022,23,29/10/2022,Brighton,Chelsea,1,76,76,75,77,84,84,86,84,45.4,1768.6796875,1905.19580078,3,1
2022,23,29/10/2022,Crystal Palace,Southampton,1,76,77,75,76,75,76,74,75,45.4,1750.91174316,1680.71130371,3,4
2022,23,29/10/2022,Newcastle,Aston Villa,1,78,78,76,79,79,79,78,80,45.4,1805.72106934,1718.84399414,2,3
2022,23,29/10/2022,Fulham,Everton,0,76,78,76,74,78,80,77,75,45.4,1677.45727539,1715.42358398,4,3
2022,23,29/10/2022,Liverpool,Leeds,-1,85,84,82,87,76,78,76,76,45.4,1991.63562012,1684.84631348,1,4
2022,23,30/10/2022,Arsenal,Nott'm Forest,1,80,83,81,79,76,75,76,74,45.4,1893.13061523,1612.41186523,2,4
2022,23,30/10/2022,Man United,West Ham,1,82,85,83,80,80,79,80,78,45.4,1837.2076416,1784.22155762,2,3
2022,23,05/11/2022,Leeds,Bournemouth,1,76,78,76,76,74,75,73,73,45.4,1708.8092041,1650.31665039,3,4
2022,23,05/11/2022,Man City,Fulham,1,85,86,86,86,76,78,76,74,45.4,2043.88769531,1685.14367676,1,4
2022,23,05/11/2022,Nott'm Forest,Brentford,0,76,75,76,74,75,75,74,75,45.4,1616.95141602,1724.58728027,4,3
2022,23,05/11/2022,Wolves,Brighton,-1,79,79,81,77,76,76,75,77,45.4,1693.79296875,1794.69714355,4,3
2022,23,05/11/2022,Everton,Leicester,-1,78,80,77,75,79,81,80,78,45.4,1724.38232422,1759.97094727,3,3
2022,23,06/11/2022,Chelsea,Arsenal,-1,84,84,86,84,80,83,81,79,45.4,1897.93908691,1905.82983398,2,1
2022,23,06/11/2022,Aston Villa,Man United,1,79,79,78,80,82,85,83,80,45.4,1718.14282227,1858.27246094,3,2
2022,23,06/11/2022,Southampton,Newcastle,-1,75,76,74,75,78,78,76,79,45.4,1684.15441895,1823.06726074,4,2
2022,23,06/11/2022,West Ham,Crystal Palace,-1,80,79,80,78,76,77,75,76,45.4,1790.52062988,1764.11376953,3,3
2022,23,06/11/2022,Tottenham,Liverpool,-1,81,84,81,79,85,84,82,87,45.4,1878.54614258,1990.89648438,2,1
2022,23,12/11/2022,Man City,Brentford,-1,85,86,86,86,75,75,74,75,45.4,2044.9029541,1723.15454102,1,3
2022,23,12/11/2022,Bournemouth,Everton,1,74,75,73,73,78,80,77,75,45.4,1645.16027832,1712.22839355,4,3
2022,23,12/11/2022,Liverpool,Southampton,1,85,84,82,87,75,76,74,75,45.4,1997.30712891,1674.11987305,1,4
2022,23,12/11/2022,Nott'm Forest,Crystal Palace,1,76,75,76,74,76,77,75,76,45.4,1618.3840332,1774.21716309,4,3
2022,23,12/11/2022,Tottenham,Leeds,1,81,84,81,79,76,78,76,76,45.4,1872.13549805,1713.96557617,2,3
2022,23,12/11/2022,West Ham,Leicester,-1,80,79,80,78,79,81,80,78,45.4,1780.41711426,1772.12487793,3,3
2022,23,12/11/2022,Newcastle,Chelsea,1,78,78,76,79,84,84,86,84,45.4,1833.10192871,1888.72277832,2,2
2022,23,12/11/2022,Wolves,Arsenal,-1,79,79,81,77,80,83,81,79,45.4,1686.64331055,1915.04614258,4,1
2022,23,13/11/2022,Brighton,Aston Villa,-1,76,76,75,77,79,79,78,80,45.4,1801.84680176,1732.72180176,2,3
2022,23,13/11/2022,Fulham,Man United,-1,76,78,76,74,82,85,83,80,45.4,1684.1282959,1843.69348145,4,2
2022,23,26/12/2022,Brentford,Tottenham,0,75,75,74,75,81,84,81,79,45.4,1738.86108398,1875.4041748,3,2
2022,23,26/12/2022,Crystal Palace,Fulham,-1,76,77,75,76,76,78,76,74,45.4,1763.26940918,1678.95703125,3,4
2022,23,26/12/2022,Everton,Wolves,-1,78,80,77,75,79,79,81,77,45.4,1697.43737793,1681.09326172,4,4
2022,23,26/12/2022,Leicester,Newcastle,-1,79,81,80,78,78,78,76,79,45.4,1785.39929199,1841.32421875,3,2
2022,23,26/12/2022,Southampton,Brighton,-1,75,76,74,75,76,76,75,77,45.4,1672.19580078,1790.72070312,4,3
2022,23,26/12/2022,Aston Villa,Liverpool,-1,79,79,78,80,85,84,82,87,45.4,1743.84777832,1999.2310791,3,1
2022,23,26/12/2022,Arsenal,West Ham,1,80,83,81,79,80,79,80,78,45.4,1920.59619141,1767.14257812,1,3
2022,23,27/12/2022,Chelsea,Bournemouth,1,84,84,86,84,74,75,73,73,45.4,1880.50048828,1659.95129395,2,4
2022,23,27/12/2022,Man United,Nott'm Forest,1,82,85,83,80,76,75,76,74,45.4,1848.86486816,1629.33166504,2,4
2022,23,28/12/2022,Leeds,Man City,-1,76,78,76,76,85,86,86,86,45.4,1710.69689941,2029.19641113,3,1
2022,23,30/12/2022,West Ham,Brentford,-1,80,79,80,78,75,75,74,75,45.4,1762.09204102,1741.48974609,3,3
2022,23,30/12/2022,Liverpool,Leicester,1,85,84,82,87,79,81,80,78,45.4,2003.81494141,1772.11779785,1,3
2022,23,31/12/2022,Wolves,Man United,-1,79,79,81,77,82,85,83,80,45.4,1690.80871582,1853.42248535,4,2
2022,23,31/12/2022,Bournemouth,Crystal Palace,-1,74,75,73,73,76,77,75,76,45.4,1656.28674316,1743.77441406,4,3
2022,23,31/12/2022,Fulham,Southampton,1,76,78,76,74,75,76,74,75,45.4,1698.45214844,1663.60864258,4,4
2022,23,31/12/2022,Man City,Everton,0,85,86,86,86,78,80,77,75,45.4,2032.33178711,1687.72192383,1,4
2022,23,31/12/2022,Newcastle,Leeds,0,78,78,76,79,76,78,76,76,45.4,1854.60571289,1707.56152344,2,3
2022,23,31/12/2022,Brighton,Arsenal,-1,76,76,75,77,80,83,81,79,45.4,1799.30786133,1925.64685059,3,1
2022,23,01/01/2023,Tottenham,Aston Villa,-1,81,84,81,79,79,79,78,80,45.4,1872.77539062,1739.26391602,2,3
2022,23,01/01/2023,Nott'm Forest,Chelsea,0,76,75,76,74,84,84,86,84,45.4,1624.77416992,1884.16503906,4,2
2022,23,02/01/2023,Brentford,Liverpool,1,75,75,74,75,85,84,82,87,45.4,1754.91503906,2006.18847656,3,1
2022,23,03/01/2023,Arsenal,Newcastle,0,80,83,81,79,78,78,76,79,45.4,1933.81469727,1849.7487793,1,2
2022,23,03/01/2023,Everton,Brighton,-1,78,80,77,75,76,76,75,77,45.4,1695.72351074,1791.14001465,4,3
2022,23,03/01/2023,Leicester,Fulham,-1,79,81,80,78,76,78,76,74,45.4,1769.74438477,1704.48791504,3,3
2022,23,03/01/2023,Man United,Bournemouth,1,82,85,83,80,74,75,73,73,45.4,1858.39404297,1646.6842041,2,4
2022,23,04/01/2023,Southampton,Nott'm Forest,-1,75,76,74,75,76,75,76,74,45.4,1657.57287598,1630.46240234,4,4
2022,23,04/01/2023,Leeds,West Ham,0,76,78,76,76,80,79,80,78,45.4,1712.41845703,1748.66674805,3,3
2022,23,04/01/2023,Aston Villa,Wolves,0,79,79,78,80,79,79,81,77,45.4,1756.51733398,1685.8371582,3,4
2022,23,04/01/2023,Crystal Palace,Tottenham,-1,76,77,75,76,81,84,81,79,45.4,1753.37695312,1855.52209473,3,2
2022,23,05/01/2023,Chelsea,Man City,-1,84,84,86,84,85,86,86,86,45.4,1878.47680664,2024.3302002,2,1
2022,23,12/01/2023,Fulham,Chelsea,1,76,78,76,74,84,84,86,84,45.4,1714.91918945,1873.39746094,3,2
2022,23,13/01/2023,Aston Villa,Leeds,1,79,79,78,80,76,78,76,76,45.4,1753.65686035,1712.55371094,3,3
2022,23,14/01/2023,Man United,Man City,1,82,85,83,80,85,86,86,86,45.4,1863.21459961,2029.40942383,2,1
2022,23,14/01/2023,Brighton,Liverpool,1,76,76,75,77,85,84,82,87,45.4,1802.40270996,1987.2824707,2,1
2022,23,14/01/2023,Everton,Southampton,-1,78,80,77,75,75,76,74,75,45.4,1684.4609375,1648.04064941,4,4
2022,23,14/01/2023,Nott'm Forest,Leicester,1,76,75,76,74,79,81,80,78,45.4,1639.99462891,1759.31298828,4,3
2022,23,14/01/2023,Wolves,West Ham,1,79,79,81,77,80,79,80,78,45.4,1688.69750977,1748.53149414,4,3
2022,23,14/01/2023,Brentford,Bournemouth,1,75,75,74,75,74,75,73,73,45.4,1773.82104492,1641.86364746,3,4
2022,23,15/01/2023,Chelsea,Crystal Palace,1,84,84,86,84,76,77,75,76,45.4,1862.16723633,1741.02978516,2,3
2022,23,15/01/2023,Newcastle,Fulham,1,78,78,76,79,76,78,76,74,45.4,1852.99780273,1726.14953613,2,3
2022,23,15/01/2023,Tottenham,Arsenal,-1,81,84,81,79,80,83,81,79,45.4,1867.8692627,1930.56567383,2,1
2022,23,18/01/2023,Crystal Palace,Man United,0,76,77,75,76,82,85,83,80,45.4,1736.68188477,1874.46447754,3,2
2022,23,19/01/2023,Man City,Tottenham,1,85,86,86,86,81,84,81,79,45.4,2018.15966797,1857.59106445,1,2
2022,23,21/01/2023,Liverpool,Chelsea,0,85,84,82,87,84,84,86,84,45.4,1966.57336426,1866.51513672,1,2
2022,23,21/01/2023,Bournemouth,Nott'm Forest,0,74,75,73,73,76,75,76,74,45.4,1636.03796387,1654.58740234,4,4
2022,23,21/01/2023,Leicester,Brighton,0,79,81,80,78,76,76,75,77,45.4,1744.72021484,1823.11181641,3,2
2022,23,21/01/2023,Southampton,Aston Villa,-1,75,76,74,75,79,79,78,80,45.4,1657.71655273,1759.75231934,4,3
2022,23,21/01/2023,West Ham,Everton,1,80,79,80,78,78,80,77,75,45.4,1739.55041504,1674.78503418,3,4
2022,23,21/01/2023,Crystal Palace,Newcastle,0,76,77,75,76,78,78,76,79,45.4,1739.55004883,1857.1541748,3,2
2022,23,22/01/2023,Leeds,Brentford,0,76,78,76,76,75,75,74,75,45.4,1706.45825195,1779.64672852,3,3
2022,23,22/01/2023,Man City,Wolves,1,85,86,86,86,79,79,81,77,45.4,2023.02734375,1697.67871094,1,4
2022,23,22/01/2023,Arsenal,Man United,1,80,83,81,79,82,85,83,80,45.4,1940.84387207,1871.59631348,1,2
2022,23,23/01/2023,Fulham,Tottenham,-1,76,78,76,74,81,84,81,79,45.4,1721.99316406,1852.72338867,3,2
2022,23,03/02/2023,Chelsea,Fulham,0,84,84,86,84,76,78,76,74,45.4,1870.25158691,1716.51513672,2,3
2022,23,04/02/2023,Everton,Arsenal,1,78,80,77,75,80,83,81,79,45.4,1666.92407227,1946.26928711,4,1
2022,23,04/02/2023,Aston Villa,Leicester,-1,79,79,78,80,79,81,80,78,45.4,1766.03100586,1745.92407227,3,3
2022,23,04/02/2023,Brentford,Southampton,1,75,75,74,75,75,76,74,75,45.4,1778.54077148,1651.43774414,3,4
2022,23,04/02/2023,Brighton,Bournemouth,1,76,76,75,77,74,75,73,73,45.4,1821.90795898,1635.52563477,2,4
2022,23,04/02/2023,Man United,Crystal Palace,1,82,85,83,80,76,77,75,76,45.4,1866.17077637,1741.84655762,2,3
2022,23,04/02/2023,Wolves,Liverpool,1,79,79,81,77,85,84,82,87,45.4,1695.0546875,1962.83691406,4,1
2022,23,04/02/2023,Newcastle,West Ham,0,78,78,76,79,80,79,80,78,45.4,1854.85754395,1747.41137695,2,3
2022,23,05/02/2023,Nott'm Forest,Leeds,1,76,75,76,74,76,78,76,76,45.4,1655.09960938,1707.56433105,4,3
2022,23,05/02/2023,Tottenham,Man City,1,81,84,81,79,85,86,86,86,45.4,1858.20129395,2025.65148926,2,1
2022,23,08/02/2023,Man United,Leeds,0,82,85,83,80,76,78,76,76,45.4,1870.37194824,1699.21447754,2,4
2022,23,11/02/2023,West Ham,Chelsea,0,80,79,80,78,84,84,86,84,45.4,1751.38952637,1865.21569824,3,2
2022,23,11/02/2023,Arsenal,Brentford,0,80,83,81,79,75,75,74,75,45.4,1932.35388184,1785.5625,1,3
2022,23,11/02/2023,Crystal Palace,Brighton,0,76,77,75,76,76,76,75,77,45.4,1737.64538574,1824.99304199,3,2
2022,23,11/02/2023,Fulham,Nott'm Forest,1,76,78,76,74,76,75,76,74,45.4,1721.55102539,1663.44946289,3,4
2022,23,11/02/2023,Leicester,Tottenham,1,79,81,80,78,81,84,81,79,45.4,1759.25036621,1869.27246094,3,2
2022,23,11/02/2023,Southampton,Wolves,-1,75,76,74,75,79,79,81,77,45.4,1644.41601562,1719.13122559,4,3
2022,23,11/02/2023,Bournemouth,Newcastle,0,74,75,73,73,78,78,76,79,45.4,1632.44067383,1850.87939453,4,2
2022,23,12/02/2023,Leeds,Man United,-1,76,78,76,76,82,85,83,80,45.4,1704.67956543,1864.90686035,3,2
2022,23,12/02/2023,Man City,Aston Villa,1,85,86,86,86,79,79,78,80,45.4,2014.58032227,1752.70471191,1,3
2022,23,13/02/2023,Liverpool,Everton,1,85,84,82,87,78,80,77,75,45.4,1938.76025391,1680.83947754,1,4
2022,23,15/02/2023,Arsenal,Man City,-1,80,83,81,79,85,86,86,86,45.4,1926.0369873,2016.03466797,1,1
2022,23,18/02/2023,Aston Villa,Arsenal,-1,79,79,78,80,80,83,81,79,45.4,1747.88244629,1915.75280762,3,1
2022,23,18/02/2023,Brentford,Crystal Palace,0,75,75,74,75,76,77,75,76,45.4,1788.51147461,1736.90576172,3,3
2022,23,18/02/2023,Brighton,Fulham,-1,76,76,75,77,76,78,76,74,45.4,1821.69287109,1727.38684082,2,3
2022,23,18/02/2023,Chelsea,Southampton,-1,84,84,86,84,75,76,74,75,45.4,1857.0177002,1635.07531738,2,4
2022,23,18/02/2023,Everton,Leeds,1,78,80,77,75,76,78,76,76,45.4,1675.8927002,1695.50720215,4,4
2022,23,18/02/2023,Nott'm Forest,Man City,0,76,75,76,74,85,86,86,86,45.4,1653.57385254,2024.97509766,4,1
2022,23,18/02/2023,Wolves,Bournemouth,-1,79,79,81,77,74,75,73,73,45.4,1724.43212891,1635.08935547,3,4
2022,23,18/02/2023,Newcastle,Liverpool,-1,78,78,76,79,85,84,82,87,45.4,1844.19091797,1939.6673584,2,1
2022,23,19/02/2023,Man United,Leicester,1,82,85,83,80,79,81,80,78,45.4,1872.03869629,1773.74938965,2,3
2022,23,19/02/2023,Tottenham,West Ham,1,81,84,81,79,80,79,80,78,45.4,1846.40539551,1751.39086914,2,3
2022,23,24/02/2023,Fulham,Wolves,0,76,78,76,74,79,79,81,77,45.4,1737.55480957,1711.32421875,3,3
2022,23,25/02/2023,Everton,Aston Villa,-1,78,80,77,75,79,79,78,80,45.4,1681.7442627,1739.49206543,4,3
2022,23,25/02/2023,Leeds,Southampton,1,76,78,76,76,75,76,74,75,45.4,1686.68652344,1647.84594727,4,4
2022,23,25/02/2023,Leicester,Arsenal,-1,79,81,80,78,80,83,81,79,45.4,1764.45349121,1921.17407227,3,1
2022,23,25/02/2023,West Ham,Nott'm Forest,1,80,79,80,78,76,75,76,74,45.4,1743.2689209,1659.45617676,3,4
2022,23,25/02/2023,Bournemouth,Man City,-1,74,75,73,73,85,86,86,86,45.4,1645.22827148,2016.33105469,4,1
2022,23,25/02/2023,Crystal Palace,Liverpool,0,76,77,75,76,85,84,82,87,45.4,1738.09765625,1933.30065918,3,1
2022,23,26/02/2023,Tottenham,Chelsea,1,81,84,81,79,84,84,86,84,45.4,1851.55834961,1841.27807617,2,2
2022,23,01/03/2023,Arsenal,Everton,1,80,83,81,79,78,80,77,75,45.4,1926.26721191,1670.74597168,1,4
2022,23,01/03/2023,Liverpool,Wolves,1,85,84,82,87,79,79,81,77,45.4,1929.21496582,1713.33532715,1,3
2022,23,04/03/2023,Man City,Newcastle,1,85,86,86,86,78,78,76,79,45.4,2019.34545898,1833.15686035,1,2
2022,23,04/03/2023,Arsenal,Bournemouth,1,80,83,81,79,74,75,73,73,45.4,1930.43652344,1642.21386719,1,4
2022,23,04/03/2023,Aston Villa,Crystal Palace,1,79,79,78,80,76,77,75,76,45.4,1750.49047852,1742.18322754,3,3
2022,23,04/03/2023,Brighton,West Ham,1,76,76,75,77,80,79,80,78,45.4,1808.55578613,1753.38598633,2,3
2022,23,04/03/2023,Chelsea,Leeds,1,84,84,86,84,76,78,76,76,45.4,1831.93103027,1692.50622559,2,4
2022,23,04/03/2023,Wolves,Tottenham,1,79,79,81,77,81,84,81,79,45.4,1709.67138672,1860.90539551,3,2
2022,23,04/03/2023,Southampton,Leicester,1,75,76,74,75,79,81,80,78,45.4,1642.02624512,1759.36035156,4,3
2022,23,05/03/2023,Nott'm Forest,Everton,0,76,75,76,74,78,80,77,75,45.4,1649.3392334,1666.57653809,4,4
2022,23,05/03/2023,Liverpool,Man United,1,85,84,82,87,82,85,83,80,45.4,1932.87890625,1887.84191895,1,2
2022,23,06/03/2023,Brentford,Fulham,1,75,75,74,75,76,78,76,74,45.4,1784.35070801,1735.54382324,3,3
2022,23,11/03/2023,Bournemouth,Liverpool,1,74,75,73,73,85,84,82,87,45.4,1645.58935547,1952.60327148,4,1
2022,23,11/03/2023,Everton,Brentford,1,78,80,77,75,75,75,74,75,45.4,1672.66345215,1794.85876465,4,3
2022,23,11/03/2023,Leeds,Brighton,0,76,78,76,76,76,76,75,77,45.4,1693.86279297,1824.63146973,4,2
2022,23,11/03/2023,Leicester,Chelsea,-1,79,81,80,78,84,84,86,84,45.4,1754.80114746,1855.05310059,3,2
2022,23,11/03/2023,Tottenham,Nott'm Forest,1,81,84,81,79,76,75,76,74,45.4,1847.31860352,1653.40246582,2,4
2022,23,11/03/2023,Crystal Palace,Man City,-1,76,77,75,76,85,86,86,86,45.4,1740.62304688,2028.57324219,3,1
2022,23,12/03/2023,Fulham,Arsenal,-1,76,78,76,74,80,83,81,79,45.4,1735.18579102,1937.4263916,3,1
2022,23,12/03/2023,Man United,Southampton,0,82,85,83,80,75,76,74,75,45.4,1885.69750977,1656.7355957,2,4
2022,23,12/03/2023,West Ham,Aston Villa,0,80,79,80,78,79,79,78,80,45.4,1749.76013184,1762.20080566,3,3
2022,23,12/03/2023,Newcastle,Wolves,1,78,78,76,79,79,79,81,77,45.4,1834.07922363,1725.56445312,2,3
2022,23,15/03/2023,Brighton,Crystal Palace,1,76,76,75,77,76,77,75,76,45.4,1825.34350586,1740.55212402,2,3
2022,23,15/03/2023,Southampton,Brentford,-1,75,76,74,75,75,75,74,75,45.4,1666.37268066,1787.93322754,4,3
2022,23,17/03/2023,Nott'm Forest,Newcastle,-1,76,75,76,74,78,78,76,79,45.4,1650.14916992,1839.0255127,4,2
2022,23,18/03/2023,Aston Villa,Bournemouth,1,79,79,78,80,74,75,73,73,45.4,1764.12915039,1660.17456055,3,4
2022,23,18/03/2023,Brentford,Leicester,0,75,75,74,75,79,81,80,78,45.4,1794.66345215,1745.73510742,3,3
2022,23,18/03/2023,Southampton,Tottenham,0,75,76,74,75,81,84,81,79,45.4,1655.22070312,1851.90478516,4,2
2022,23,18/03/2023,Wolves,Leeds,-1,79,79,81,77,76,78,76,76,45.4,1721.95092773,1696.69433594,3,4
2022,23,18/03/2023,Chelsea,Everton,0,84,84,86,84,78,80,77,75,45.4,1865.45202637,1683.13269043,2,4
2022,23,19/03/2023,Arsenal,Crystal Palace,1,80,83,81,79,76,77,75,76,45.4,1937.35522461,1733.6418457,1,3
2022,23,01/04/2023,Man City,Liverpool,1,85,86,86,86,85,84,82,87,45.4,2041.54101562,1933.89111328,1,1
2022,23,01/04/2023,Arsenal,Leeds,1,80,83,81,79,76,78,76,76,45.4,1941.99780273,1711.10632324,1,3
2022,23,01/04/2023,Bournemouth,Fulham,1,74,75,73,73,76,78,76,74,45.4,1652.87463379,1728.14892578,4,3
2022,23,01/04/2023,Brighton,Brentford,0,76,76,75,77,75,75,74,75,45.4,1827.83215332,1791.74316406,2,3
2022,23,01/04/2023,Crystal Palace,Leicester,1,76,77,75,76,79,81,80,78,45.4,1728.99938965,1748.65527344,3,3
2022,23,01/04/2023,Nott'm Forest,Wolves,0,76,75,76,74,79,79,81,77,45.4,1645.27526855,1707.53881836,4,3
2022,23,01/04/2023,Chelsea,Aston Villa,-1,84,84,86,84,79,79,78,80,45.4,1859.50634766,1771.42907715,2,3
2022,23,02/04/2023,West Ham,Southampton,1,80,79,80,78,75,76,74,75,45.4,1751.7487793,1659.07275391,3,4
2022,23,02/04/2023,Newcastle,Man United,1,78,78,76,79,82,85,83,80,45.4,1843.89941406,1883.70861816,2,2
2022,23,03/04/2023,Everton,Tottenham,0,78,80,77,75,81,84,81,79,45.4,1689.07836914,1848.05273438,4,2
2022,23,04/04/2023,Bournemouth,Brighton,-1,74,75,73,73,76,76,75,77,45.4,1661.45166016,1825.32202148,4,2
2022,23,04/04/2023,Leeds,Nott'm Forest,1,76,78,76,76,76,75,76,74,45.4,1707.2677002,1645.5411377,3,4
2022,23,04/04/2023,Leicester,Aston Villa,-1,79,81,80,78,79,79,78,80,45.4,1741.45727539,1788.20214844,3,3
2022,23,04/04/2023,Chelsea,Liverpool,0,84,84,86,84,85,84,82,87,45.4,1842.73327637,1926.77844238,2,1
2022,23,05/04/2023,Man United,Brentford,1,82,85,83,80,75,75,74,75,45.4,1872.80004883,1794.2532959,2,3
2022,23,05/04/2023,West Ham,Newcastle,-1,80,79,80,78,78,78,76,79,45.4,1756.24475098,1854.8079834,3,2
2022,23,08/04/2023,Man United,Everton,1,82,85,83,80,78,80,77,75,45.4,1877.56213379,1691.98669434,2,4
2022,23,08/04/2023,Aston Villa,Nott'm Forest,1,79,79,78,80,76,75,76,74,45.4,1796.50170898,1640.36157227,3,4
2022,23,08/04/2023,Brentford,Newcastle,-1,75,75,74,75,78,78,76,79,45.4,1789.49121094,1868.84106445,3,2
